Name,Count,avgRetweet,medianRetweet,avgLogRetweet,medianLogRetweet,avgPolarSenti,avgSubjSenti
dubai,2,37436.5,37436.5,4.572527013725491,4.572527013725491,0.4083333333333333,0.4583333333333333
incredible,10,43459.1,42715.0,4.6292133808471565,4.6304722513995005,0.585,0.6747222222222222
india,2,41220.5,41220.5,4.610433773372614,4.610433773372614,0.18333333333333335,0.2333333333333333
next,25,39468.16,37026,4.571504576985602,4.568518526086025,0.09860779220779221,0.14182279942279943
@amit_bhatia,1,35195.0,35195,4.546493309028177,4.546493309028177,0.3666666666666667,0.4666666666666666
ready,28,51651.892857142855,45913.0,4.6577264303905235,4.661933844114181,0.19642857142857148,0.5428571428571429
#purposetourstadiums,6,53615.833333333336,48858.5,4.706773002241077,4.685448615060756,0.1361111111111111,0.15277777777777776
@djkhaled,3,22917.0,23000,4.315789377176741,4.361746717975897,0.0,0.0
congrats,39,41449.1282051282,34879,4.56586530454919,4.542576476260529,0.24686672124172132,0.413072298072298
friend,16,44344.25,37930.5,4.569895245787092,4.578903526004842,0.4267750420875421,0.5424658038720539
see,86,42279.395348837206,39898.5,4.592533067468989,4.60084881211264,0.21470533826638477,0.3586821705426357
@chancetherapper,4,35438.75,36449.0,4.515625111291486,4.561156669047842,0.05,0.0625
request,3,49308.333333333336,54442,4.681729408938042,4.735942048337843,0.0,0.0
#imtheone,3,60086.0,69794,4.754388616208067,4.843824311588949,0.0,0.0
israel,2,41179.0,41179.0,4.614397652326538,4.614397652326538,0.225,0.225
always,14,51846.28571428572,44491.0,4.65712326563752,4.6480956059223875,0.30191755995327424,0.4342663454270597
give,4,41825.5,44652.0,4.587869471097426,4.649118289942548,0.225,0.275
back,33,58406.72727272727,53543,4.741080365006749,4.728710811995444,0.15655532598714414,0.2601675849403122
happy,49,54083.5306122449,50762,4.655468153911617,4.705547280186772,0.676419166151309,0.878330498866213
#worldwishday,3,59543.666666666664,58762,4.772618739608068,4.7691039595175955,0.6333333333333333,0.7444444444444445
@makeawish,4,49533.75,55663.5,4.652000543368003,4.744904445117724,0.525,0.6083333333333334
despacito,2,129940.0,129940.0,5.1040663367330055,5.1040663367330055,-0.03571428571428571,0.10714285714285714
world,12,59463.75,42424.5,4.6944946133348,4.627409425648622,0.3269097222222222,0.46388888888888885
thank,127,50014.425196850396,45626,4.650793798224557,4.659221914613612,0.17988423322084732,0.2548817335333084
#despacitoremix,2,108861.0,108861.0,5.0202902056837875,5.0202902056837875,0.0,0.0
remix,7,71548.14285714286,51255,4.80637449936281,4.709744710983804,0.11479591836734694,0.4306122448979592
[feat,1,102808.0,102808,5.012031134885411,5.012031134885411,-0.07142857142857142,0.21428571428571427
justin,5,46148.0,34641,4.603300477165474,4.53960295736061,0.1123809523809524,0.26952380952380955
bieber],1,102808.0,102808,5.012031134885411,5.012031134885411,-0.07142857142857142,0.21428571428571427
single,8,76012.875,55293.0,4.811705844129809,4.736314081954802,-0.012175324675324674,0.3076298701298701
luis,1,102808.0,102808,5.012031134885411,5.012031134885411,-0.07142857142857142,0.21428571428571427
fonsi,1,102808.0,102808,5.012031134885411,5.012031134885411,-0.07142857142857142,0.21428571428571427
&amp,15,45546.933333333334,34839,4.612903001525962,4.5420781463356255,0.16875,0.4582142857142857
daddy,1,102808.0,102808,5.012031134885411,5.012031134885411,-0.07142857142857142,0.21428571428571427
yankee,1,102808.0,102808,5.012031134885411,5.012031134885411,-0.07142857142857142,0.21428571428571427
america,4,61185.25,60260.5,4.777727107563459,4.779882854575423,0.125,0.15
love,123,50200.78861788618,43188,4.650236685907167,4.635373148490432,0.42702488154891793,0.5833181054921767
new,63,46684.30158730159,43590,4.626573282760775,4.639396832071146,0.20918758159829598,0.48361660825946495
zealand,3,39911.666666666664,37762,4.594107379316449,4.577066488583975,0.17424242424242423,0.403030303030303
#purposepopupaus,1,64956.0,64956,4.812625959066683,4.812625959066683,0.0,0.0
#australia,1,55037.0,55037,4.74066264389124,4.74066264389124,0.0,0.0
birthday,12,61886.666666666664,52734.0,4.742793865658444,4.722031405867725,0.691980744949495,0.8252241161616162
all,61,49382.19672131148,42374,4.638370524542044,4.627109711211139,0.30408469945355193,0.4545553603955245
